gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	paneth cell of colon	plasma cell	transit amplifying cell of colon
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC0A1278CD8	BMPR1A	0.005	0.001	0.008	0.029	0.071	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC0464F1C6E	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC052486D3E	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC09FC5131F	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC0C97FACEA	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC0BACF0481	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC0F5A1D137	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC00694A66B	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC08FDDEC16	BMPR1A	0.002	0.001	0.008	0.014	0.035	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.031
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC04266947A	BMPR1A	0.005	0.001	0.008	0.013	0.01	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.01
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC01D95B14C	BMPR1A	0.005	0.001	0.008	0.013	0.01	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.01
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC09E264612	BMPR1A	0.005	0.001	0.008	0.013	0.01	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.01
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC0D05B755E	BMPR1A	0.005	0.001	0.008	0.013	0.01	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.01
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC049520B40	BMPR1A	0.005	0.001	0.008	0.013	0.01	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.01
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC0A6BE23E9	BMPR1A	0.005	0.001	0.008	0.013	0.01	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.01
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC02B778C0B	BMPR1A	0.005	0.001	0.008	0.013	0.01	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.01
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC0C403F032	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC07F8BC578	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC08AB23320	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC0DDF53DDB	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC0DA028FF9	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC0E866CD7F	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC090BF166F	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC039AFE4AD	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC05FF723A3	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC00DB2B867	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC00CF68ED3	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0C676F3BE	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0D389E644	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0079A1C11	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0E5E4119C	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0819046AF	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0FB40175C	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC01C6EA11C	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0D6D4E48B	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0F6C8C336	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC05824EDF4	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0722594B0	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC089058CD0	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC06C46F1A9	BMPR1B	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8_receptor	CPI-SC00C58C990	CD8A	0.004	0.031	0.493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD8B	P10966	True	CD8B_HUMAN	CD8_receptor	CPI-SC00C58C990	CD8B	0.004	0.031	0.493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-SC05A060D3B	KLRD1	0.0	0.003	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-SC066BD3097	KLRD1	0.0	0.001	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2E	CPI-SC04E52CC72	KLRD1	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-SC05A060D3B	KLRC1	0.0	0.003	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-SC066BD3097	KLRC2	0.0	0.001	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRC3	Q07444	True	NKG2E_HUMAN	CD94:NKG2E	CPI-SC04E52CC72	KLRC3	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	CNTFR	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	LIFR	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0CDC669B3	LIFR	0.0	0.0	0.001	0.0	0.094	0.357	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0F30798CC	LIFR	0.0	0.0	0.001	0.0	0.094	0.357	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF_1R	CPI-SC08497FAC9	IL6ST	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL11_receptor	CPI-SC0409FF431	IL6ST	0.01	0.003	0.007	0.033	0.049	0.0	0.016	0.0	0.0	0.0	0.0	0.25	0.002	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL6_receptor	CPI-SC0E81D7329	IL6ST	0.017	0.034	0.003	0.023	0.098	0.0	0.082	0.0	0.0	0.035	0.0	0.25	0.007	0.124	0.01
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0CDC669B3	IL6ST	0.0	0.0	0.001	0.0	0.094	0.357	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0F30798CC	IL6ST	0.0	0.0	0.001	0.0	0.094	0.357	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-SC04DB1BDAB	IL6ST	0.0	0.001	0.0	0.0	0.119	0.071	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
AMN	Q9BXJ7	True	AMNLS_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	AMN	0.007	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CUBN	O60494	True	CUBN_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	CUBN	0.007	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-SC092468258	RYK	0.009	0.002	0.003	0.112	0.033	0.0	0.115	0.0	0.0	0.007	0.0	0.0	0.033	0.0	0.133
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-SC092468258	FZD8	0.009	0.002	0.003	0.112	0.033	0.0	0.115	0.0	0.0	0.007	0.0	0.0	0.033	0.0	0.133
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC039BEEDE4	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC04590CF27	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0277D6476	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0B4E996CD	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0DBD2C78A	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0C1671F4D	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0B6D1BF72	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0F68FD442	FZD8	0.009	0.002	0.0	0.04	0.033	0.0	0.115	0.0	0.0	0.035	0.0	0.0	0.017	0.0	0.112
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0E7F51B25	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC031A56DEB	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0B9D5B3BB	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC08F2BED38	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC061351B3F	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC077E857AE	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC05E81C125	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC02EBDBB5C	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0942D4B76	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0F9E07951	FZD8	0.0	0.0	0.001	0.058	0.033	0.0	0.115	0.667	0.0	0.028	0.0	0.0	0.033	0.0	0.031
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0B51DC960	FLT1	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0AFC650CD	FLT1	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC03F1C301F	FLT1	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0B51DC960	KDR	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0AFC650CD	KDR	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC03F1C301F	KDR	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	KDR	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0152439C2	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0744403E1	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC04B4CB182	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC073C44F4A	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F16DF8F0	LRP5	0.003	0.0	0.0	0.008	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.02
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC04F7D62D5	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC06037057B	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0675C8528	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0AE0AAAFB	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0637CC9D5	LRP5	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC044BB9279	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0827E3502	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0B0BAF8DB	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0671450D5	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC081B09E04	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC02753B9BD	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC092C6BB7D	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0AEC52E73	LRP5	0.018	0.003	0.0	0.009	0.01	0.0	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0953D36EF	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC060CAF2BD	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC001BD2F39	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC05D7BF6AC	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC016937C58	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0D721C667	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0BAD0A831	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0CDC53EF1	LRP5	0.0	0.0	0.0	0.0	0.036	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC012DB3194	LRP5	0.007	0.002	0.0	0.04	0.036	0.0	0.197	0.0	0.0	0.007	0.0	0.0	0.017	0.0	0.112
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC08E2BBB8C	LRP5	0.007	0.002	0.0	0.04	0.036	0.0	0.197	0.0	0.0	0.007	0.0	0.0	0.017	0.0	0.112
